Date,E (PST),Stage,Month,Stage_m
3/28/2014,8:00:00 AM,13.8,March,4.20624
3/28/2014,9:00:00 AM,13.8,March,4.20624
3/28/2014,10:00:00 AM,13.81,March,4.209288
3/28/2014,11:00:00 AM,13.81,March,4.209288
3/28/2014,12:00:00 PM,13.81,March,4.209288
3/28/2014,1:00:00 PM,13.78,March,4.200144
3/28/2014,2:00:00 PM,13.78,March,4.200144
3/28/2014,3:00:00 PM,13.79,March,4.203192
3/28/2014,4:00:00 PM,13.79,March,4.203192
3/28/2014,5:00:00 PM,13.8,March,4.20624
3/28/2014,6:00:00 PM,13.81,March,4.209288
3/28/2014,7:00:00 PM,13.82,March,4.212336
3/28/2014,8:00:00 PM,13.82,March,4.212336
3/28/2014,9:00:00 PM,13.83,March,4.215384
3/28/2014,10:00:00 PM,13.84,March,4.218432
3/28/2014,11:00:00 PM,13.86,March,4.224528
3/29/2014,12:00:00 AM,13.87,March,4.227576
3/29/2014,1:00:00 AM,13.88,March,4.230624
3/29/2014,2:00:00 AM,13.9,March,4.23672
3/29/2014,3:00:00 AM,13.91,March,4.239768
3/29/2014,4:00:00 AM,13.92,March,4.242816
3/29/2014,5:00:00 AM,13.94,March,4.248912
3/29/2014,6:00:00 AM,13.96,March,4.255008
3/29/2014,7:00:00 AM,13.97,March,4.258056
3/29/2014,8:00:00 AM,13.99,March,4.264152
3/29/2014,9:00:00 AM,14,March,4.2672
3/29/2014,10:00:00 AM,14.01,March,4.270248
3/29/2014,11:00:00 AM,14.02,March,4.273296
3/29/2014,12:00:00 PM,14.04,March,4.279392
3/29/2014,1:00:00 PM,14.04,March,4.279392
3/29/2014,2:00:00 PM,14.06,March,4.285488
3/29/2014,3:00:00 PM,14.08,March,4.291584
3/29/2014,4:00:00 PM,14.09,March,4.294632
3/29/2014,5:00:00 PM,14.11,March,4.300728
3/29/2014,6:00:00 PM,14.11,March,4.300728
3/29/2014,7:00:00 PM,14.13,March,4.306824
3/29/2014,8:00:00 PM,14.14,March,4.309872
3/29/2014,9:00:00 PM,14.15,March,4.31292
3/29/2014,10:00:00 PM,14.16,March,4.315968
3/29/2014,11:00:00 PM,14.18,March,4.322064
3/30/2014,12:00:00 AM,14.18,March,4.322064
3/30/2014,1:00:00 AM,14.19,March,4.325112
3/30/2014,2:00:00 AM,14.2,March,4.32816
3/30/2014,3:00:00 AM,14.21,March,4.331208
3/30/2014,4:00:00 AM,14.21,March,4.331208
3/30/2014,5:00:00 AM,14.22,March,4.334256
3/30/2014,6:00:00 AM,14.22,March,4.334256
3/30/2014,7:00:00 AM,14.24,March,4.340352
3/30/2014,8:00:00 AM,14.24,March,4.340352
3/30/2014,9:00:00 AM,14.25,March,4.3434
3/30/2014,10:00:00 AM,14.25,March,4.3434
3/30/2014,11:00:00 AM,14.26,March,4.346448
3/30/2014,12:00:00 PM,14.27,March,4.349496
3/30/2014,1:00:00 PM,14.27,March,4.349496
3/30/2014,2:00:00 PM,14.28,March,4.352544
3/30/2014,3:00:00 PM,14.29,March,4.355592
3/30/2014,4:00:00 PM,14.3,March,4.35864
3/30/2014,5:00:00 PM,14.32,March,4.364736
3/30/2014,6:00:00 PM,14.33,March,4.367784
3/30/2014,7:00:00 PM,14.34,March,4.370832
3/30/2014,8:00:00 PM,14.36,March,4.376928
3/30/2014,9:00:00 PM,14.41,March,4.392168
3/30/2014,10:00:00 PM,14.5,March,4.4196
3/30/2014,11:00:00 PM,14.54,March,4.431792
3/31/2014,12:00:00 AM,14.65,March,4.46532
3/31/2014,1:00:00 AM,14.82,March,4.517136
3/31/2014,2:00:00 AM,14.97,March,4.562856
3/31/2014,3:00:00 AM,15.15,March,4.61772
3/31/2014,4:00:00 AM,15.5,March,4.7244
3/31/2014,5:00:00 AM,15.72,March,4.791456
3/31/2014,6:00:00 AM,15.95,March,4.86156
3/31/2014,7:00:00 AM,16.24,March,4.949952
3/31/2014,8:00:00 AM,16.54,March,5.041392
3/31/2014,9:00:00 AM,16.81,March,5.123688
3/31/2014,10:00:00 AM,17.1,March,5.21208
3/31/2014,11:00:00 AM,17.39,March,5.300472
3/31/2014,12:00:00 PM,17.68,March,5.388864
3/31/2014,1:00:00 PM,17.92,March,5.462016
3/31/2014,2:00:00 PM,18.18,March,5.541264
3/31/2014,3:00:00 PM,18.41,March,5.611368
3/31/2014,4:00:00 PM,18.63,March,5.678424
3/31/2014,5:00:00 PM,18.8,March,5.73024
3/31/2014,6:00:00 PM,18.91,March,5.763768
3/31/2014,7:00:00 PM,19.03,March,5.800344
3/31/2014,8:00:00 PM,19.13,March,5.830824
3/31/2014,9:00:00 PM,19.25,March,5.8674
3/31/2014,10:00:00 PM,19.35,March,5.89788
3/31/2014,11:00:00 PM,19.44,March,5.925312
4/1/2014,12:00:00 AM,19.51,April,5.946648
4/1/2014,1:00:00 AM,19.58,April,5.967984
4/1/2014,2:00:00 AM,19.64,April,5.986272
4/1/2014,3:00:00 AM,19.7,April,6.00456
4/1/2014,4:00:00 AM,19.75,April,6.0198
4/1/2014,5:00:00 AM,19.79,April,6.031992
4/1/2014,6:00:00 AM,19.82,April,6.041136
4/1/2014,7:00:00 AM,19.87,April,6.056376
4/1/2014,8:00:00 AM,19.83,April,6.044184
4/1/2014,9:00:00 AM,19.84,April,6.047232
4/1/2014,10:00:00 AM,19.87,April,6.056376
4/1/2014,11:00:00 AM,19.86,April,6.053328
4/1/2014,12:00:00 PM,19.84,April,6.047232
4/1/2014,1:00:00 PM,19.78,April,6.028944
4/1/2014,2:00:00 PM,19.81,April,6.038088
4/1/2014,3:00:00 PM,19.76,April,6.022848
4/1/2014,4:00:00 PM,19.75,April,6.0198
4/1/2014,5:00:00 PM,19.75,April,6.0198
4/1/2014,6:00:00 PM,19.71,April,6.007608
4/1/2014,7:00:00 PM,19.73,April,6.013704
4/1/2014,8:00:00 PM,19.67,April,5.995416
4/1/2014,9:00:00 PM,19.65,April,5.98932
4/1/2014,10:00:00 PM,19.58,April,5.967984
4/1/2014,11:00:00 PM,19.55,April,5.95884
4/2/2014,12:00:00 AM,19.5,April,5.9436
4/2/2014,1:00:00 AM,19.43,April,5.922264
4/2/2014,2:00:00 AM,19.39,April,5.910072
4/2/2014,3:00:00 AM,19.35,April,5.89788
4/2/2014,4:00:00 AM,19.32,April,5.888736
4/2/2014,5:00:00 AM,19.29,April,5.879592
4/2/2014,6:00:00 AM,19.26,April,5.870448
4/2/2014,7:00:00 AM,19.23,April,5.861304
4/2/2014,8:00:00 AM,19.21,April,5.855208
4/2/2014,9:00:00 AM,19.22,April,5.858256
4/2/2014,10:00:00 AM,19.2,April,5.85216
4/2/2014,11:00:00 AM,19.19,April,5.849112
4/2/2014,12:00:00 PM,19.19,April,5.849112
4/2/2014,1:00:00 PM,19.17,April,5.843016
4/2/2014,2:00:00 PM,19.19,April,5.849112
4/2/2014,3:00:00 PM,19.17,April,5.843016
4/2/2014,4:00:00 PM,19.17,April,5.843016
4/2/2014,5:00:00 PM,19.15,April,5.83692
4/2/2014,6:00:00 PM,19.15,April,5.83692
4/2/2014,7:00:00 PM,19.16,April,5.839968
4/2/2014,8:00:00 PM,19.16,April,5.839968
4/2/2014,9:00:00 PM,19.15,April,5.83692
4/2/2014,10:00:00 PM,19.17,April,5.843016
4/2/2014,11:00:00 PM,19.19,April,5.849112
4/3/2014,12:00:00 AM,19.2,April,5.85216
4/3/2014,1:00:00 AM,19.21,April,5.855208
4/3/2014,2:00:00 AM,19.23,April,5.861304
4/3/2014,3:00:00 AM,19.25,April,5.8674
4/3/2014,4:00:00 AM,19.27,April,5.873496
4/3/2014,5:00:00 AM,19.27,April,5.873496
4/3/2014,6:00:00 AM,19.28,April,5.876544
4/3/2014,7:00:00 AM,19.29,April,5.879592
4/3/2014,8:00:00 AM,19.32,April,5.888736
4/3/2014,9:00:00 AM,19.33,April,5.891784
4/3/2014,10:00:00 AM,19.35,April,5.89788
4/3/2014,11:00:00 AM,19.36,April,5.900928
4/3/2014,12:00:00 PM,19.38,April,5.907024
4/3/2014,1:00:00 PM,19.35,April,5.89788
4/3/2014,2:00:00 PM,19.35,April,5.89788
4/3/2014,3:00:00 PM,19.36,April,5.900928
4/3/2014,4:00:00 PM,19.36,April,5.900928
4/3/2014,5:00:00 PM,19.35,April,5.89788
4/3/2014,6:00:00 PM,19.34,April,5.894832
4/3/2014,7:00:00 PM,19.33,April,5.891784
4/3/2014,8:00:00 PM,19.32,April,5.888736
4/3/2014,9:00:00 PM,19.3,April,5.88264
4/3/2014,10:00:00 PM,19.28,April,5.876544
4/3/2014,11:00:00 PM,19.26,April,5.870448
4/4/2014,12:00:00 AM,19.23,April,5.861304
4/4/2014,1:00:00 AM,19.21,April,5.855208
4/4/2014,2:00:00 AM,19.18,April,5.846064
4/4/2014,3:00:00 AM,19.15,April,5.83692
4/4/2014,4:00:00 AM,19.11,April,5.824728
4/4/2014,5:00:00 AM,19.08,April,5.815584
4/4/2014,6:00:00 AM,19.05,April,5.80644
4/4/2014,7:00:00 AM,19.02,April,5.797296
4/4/2014,8:00:00 AM,18.98,April,5.785104
4/4/2014,9:00:00 AM,18.95,April,5.77596
4/4/2014,10:00:00 AM,18.93,April,5.769864
4/4/2014,11:00:00 AM,18.89,April,5.757672
4/4/2014,12:00:00 PM,18.86,April,5.748528
4/4/2014,1:00:00 PM,18.82,April,5.736336
4/4/2014,2:00:00 PM,18.78,April,5.724144
4/4/2014,3:00:00 PM,18.74,April,5.711952
4/4/2014,4:00:00 PM,18.7,April,5.69976
4/4/2014,5:00:00 PM,18.66,April,5.687568
4/4/2014,6:00:00 PM,18.61,April,5.672328
4/4/2014,7:00:00 PM,18.56,April,5.657088
4/4/2014,8:00:00 PM,18.52,April,5.644896
4/4/2014,9:00:00 PM,18.47,April,5.629656
4/4/2014,10:00:00 PM,18.42,April,5.614416
4/4/2014,11:00:00 PM,18.37,April,5.599176
4/5/2014,12:00:00 AM,18.33,April,5.586984
4/5/2014,1:00:00 AM,18.28,April,5.571744
4/5/2014,2:00:00 AM,18.24,April,5.559552
4/5/2014,3:00:00 AM,18.19,April,5.544312
4/5/2014,4:00:00 AM,18.15,April,5.53212
4/5/2014,5:00:00 AM,18.1,April,5.51688
4/5/2014,6:00:00 AM,18.06,April,5.504688
4/5/2014,7:00:00 AM,18.02,April,5.492496
4/5/2014,8:00:00 AM,17.98,April,5.480304
4/5/2014,9:00:00 AM,17.94,April,5.468112
4/5/2014,10:00:00 AM,17.9,April,5.45592
4/5/2014,11:00:00 AM,17.86,April,5.443728
4/5/2014,12:00:00 PM,17.82,April,5.431536
4/5/2014,1:00:00 PM,17.77,April,5.416296
4/5/2014,2:00:00 PM,17.73,April,5.404104
4/5/2014,3:00:00 PM,17.69,April,5.391912
4/5/2014,4:00:00 PM,17.65,April,5.37972
4/5/2014,5:00:00 PM,17.61,April,5.367528
4/5/2014,6:00:00 PM,17.57,April,5.355336
4/5/2014,7:00:00 PM,17.53,April,5.343144
4/5/2014,8:00:00 PM,17.49,April,5.330952
4/5/2014,9:00:00 PM,17.45,April,5.31876
4/5/2014,10:00:00 PM,17.41,April,5.306568
4/5/2014,11:00:00 PM,17.37,April,5.294376
4/6/2014,12:00:00 AM,17.33,April,5.282184
4/6/2014,1:00:00 AM,17.28,April,5.266944
4/6/2014,2:00:00 AM,17.23,April,5.251704
4/6/2014,3:00:00 AM,17.18,April,5.236464
4/6/2014,4:00:00 AM,17.13,April,5.221224
4/6/2014,5:00:00 AM,17.08,April,5.205984
4/6/2014,6:00:00 AM,17.03,April,5.190744
4/6/2014,7:00:00 AM,16.98,April,5.175504
4/6/2014,8:00:00 AM,16.94,April,5.163312
4/6/2014,9:00:00 AM,16.91,April,5.154168
4/6/2014,10:00:00 AM,16.87,April,5.141976
4/6/2014,11:00:00 AM,16.84,April,5.132832
4/6/2014,12:00:00 PM,16.8,April,5.12064
4/6/2014,1:00:00 PM,16.77,April,5.111496
4/6/2014,2:00:00 PM,16.74,April,5.102352
4/6/2014,3:00:00 PM,16.71,April,5.093208
4/6/2014,4:00:00 PM,16.68,April,5.084064
4/6/2014,5:00:00 PM,16.64,April,5.071872
4/6/2014,6:00:00 PM,16.62,April,5.065776
4/6/2014,7:00:00 PM,16.59,April,5.056632
4/6/2014,8:00:00 PM,16.56,April,5.047488
4/6/2014,9:00:00 PM,16.53,April,5.038344
4/6/2014,10:00:00 PM,16.5,April,5.0292
4/6/2014,11:00:00 PM,16.46,April,5.017008
4/7/2014,12:00:00 AM,16.43,April,5.007864
4/7/2014,1:00:00 AM,16.4,April,4.99872
4/7/2014,2:00:00 AM,16.37,April,4.989576
4/7/2014,3:00:00 AM,16.34,April,4.980432
4/7/2014,4:00:00 AM,16.3,April,4.96824
4/7/2014,5:00:00 AM,16.27,April,4.959096
4/7/2014,6:00:00 AM,16.23,April,4.946904
4/7/2014,7:00:00 AM,16.2,April,4.93776
4/7/2014,8:00:00 AM,16.17,April,4.928616
4/7/2014,9:00:00 AM,16.14,April,4.919472
4/7/2014,10:00:00 AM,16.12,April,4.913376
4/7/2014,11:00:00 AM,16.09,April,4.904232
4/7/2014,12:00:00 PM,16.06,April,4.895088
4/7/2014,1:00:00 PM,16.03,April,4.885944
4/7/2014,2:00:00 PM,16,April,4.8768
4/7/2014,3:00:00 PM,15.97,April,4.867656
4/7/2014,4:00:00 PM,15.94,April,4.858512
4/7/2014,5:00:00 PM,15.91,April,4.849368
4/7/2014,6:00:00 PM,15.87,April,4.837176
4/7/2014,7:00:00 PM,15.84,April,4.828032
4/7/2014,8:00:00 PM,15.82,April,4.821936
4/7/2014,9:00:00 PM,15.78,April,4.809744
4/7/2014,10:00:00 PM,15.75,April,4.8006
4/7/2014,11:00:00 PM,15.72,April,4.791456
4/8/2014,12:00:00 AM,15.69,April,4.782312
4/8/2014,1:00:00 AM,15.66,April,4.773168
4/8/2014,2:00:00 AM,15.63,April,4.764024
4/8/2014,3:00:00 AM,15.6,April,4.75488
4/8/2014,4:00:00 AM,15.57,April,4.745736
4/8/2014,5:00:00 AM,15.54,April,4.736592
4/8/2014,6:00:00 AM,15.51,April,4.727448
4/8/2014,7:00:00 AM,15.49,April,4.721352
4/8/2014,8:00:00 AM,15.47,April,4.715256
4/8/2014,9:00:00 AM,15.45,April,4.70916
4/8/2014,10:00:00 AM,15.44,April,4.706112
4/8/2014,11:00:00 AM,15.42,April,4.700016
4/8/2014,12:00:00 PM,15.41,April,4.696968
4/8/2014,1:00:00 PM,15.4,April,4.69392
4/8/2014,2:00:00 PM,15.4,April,4.69392
4/8/2014,3:00:00 PM,15.39,April,4.690872
4/8/2014,4:00:00 PM,15.38,April,4.687824
4/8/2014,5:00:00 PM,15.38,April,4.687824
4/8/2014,6:00:00 PM,15.37,April,4.684776
4/8/2014,7:00:00 PM,15.37,April,4.684776
4/8/2014,8:00:00 PM,15.36,April,4.681728
4/8/2014,9:00:00 PM,15.36,April,4.681728
4/8/2014,10:00:00 PM,15.36,April,4.681728
4/8/2014,11:00:00 PM,15.35,April,4.67868
4/9/2014,12:00:00 AM,15.35,April,4.67868
4/9/2014,1:00:00 AM,15.34,April,4.675632
4/9/2014,2:00:00 AM,15.33,April,4.672584
4/9/2014,3:00:00 AM,15.33,April,4.672584
4/9/2014,4:00:00 AM,15.32,April,4.669536
4/9/2014,5:00:00 AM,15.31,April,4.666488
4/9/2014,6:00:00 AM,15.3,April,4.66344
4/9/2014,7:00:00 AM,15.29,April,4.660392
4/9/2014,8:00:00 AM,15.28,April,4.657344
4/9/2014,9:00:00 AM,15.28,April,4.657344
4/9/2014,10:00:00 AM,15.26,April,4.651248
4/9/2014,11:00:00 AM,15.26,April,4.651248
4/9/2014,12:00:00 PM,15.25,April,4.6482
4/9/2014,1:00:00 PM,15.24,April,4.645152
4/9/2014,2:00:00 PM,15.23,April,4.642104
4/9/2014,3:00:00 PM,15.21,April,4.636008
4/9/2014,4:00:00 PM,15.21,April,4.636008
4/9/2014,5:00:00 PM,15.19,April,4.629912
4/9/2014,6:00:00 PM,15.18,April,4.626864
4/9/2014,7:00:00 PM,15.17,April,4.623816
4/9/2014,8:00:00 PM,15.16,April,4.620768
4/9/2014,9:00:00 PM,15.15,April,4.61772
4/9/2014,10:00:00 PM,15.14,April,4.614672
4/9/2014,11:00:00 PM,15.12,April,4.608576
4/10/2014,12:00:00 AM,15.1,April,4.60248
4/10/2014,1:00:00 AM,15.09,April,4.599432
4/10/2014,2:00:00 AM,15.07,April,4.593336
4/10/2014,3:00:00 AM,15.05,April,4.58724
4/10/2014,4:00:00 AM,15.03,April,4.581144
4/10/2014,5:00:00 AM,15.02,April,4.578096
4/10/2014,6:00:00 AM,15,April,4.572
4/10/2014,7:00:00 AM,14.99,April,4.568952
4/10/2014,8:00:00 AM,14.98,April,4.565904
4/10/2014,9:00:00 AM,14.96,April,4.559808
4/10/2014,10:00:00 AM,14.95,April,4.55676
4/10/2014,11:00:00 AM,14.94,April,4.553712
4/10/2014,12:00:00 PM,14.93,April,4.550664
4/10/2014,1:00:00 PM,14.92,April,4.547616
4/10/2014,2:00:00 PM,14.91,April,4.544568
4/10/2014,3:00:00 PM,14.91,April,4.544568
4/10/2014,4:00:00 PM,14.9,April,4.54152
4/10/2014,5:00:00 PM,14.89,April,4.538472
4/10/2014,6:00:00 PM,14.88,April,4.535424
4/10/2014,7:00:00 PM,14.88,April,4.535424
4/10/2014,8:00:00 PM,14.87,April,4.532376
4/10/2014,9:00:00 PM,14.86,April,4.529328
4/10/2014,10:00:00 PM,14.86,April,4.529328
4/10/2014,11:00:00 PM,14.85,April,4.52628
4/11/2014,12:00:00 AM,14.85,April,4.52628
4/11/2014,1:00:00 AM,14.84,April,4.523232
4/11/2014,2:00:00 AM,14.84,April,4.523232
4/11/2014,3:00:00 AM,14.83,April,4.520184
4/11/2014,4:00:00 AM,14.83,April,4.520184
4/11/2014,5:00:00 AM,14.82,April,4.517136
4/11/2014,6:00:00 AM,14.82,April,4.517136
4/11/2014,7:00:00 AM,14.81,April,4.514088
4/11/2014,8:00:00 AM,14.81,April,4.514088
4/11/2014,9:00:00 AM,14.81,April,4.514088
4/11/2014,10:00:00 AM,14.81,April,4.514088
4/11/2014,11:00:00 AM,14.8,April,4.51104
4/11/2014,12:00:00 PM,14.8,April,4.51104
4/11/2014,1:00:00 PM,14.8,April,4.51104
4/11/2014,2:00:00 PM,14.79,April,4.507992
4/11/2014,3:00:00 PM,14.79,April,4.507992
4/11/2014,4:00:00 PM,14.79,April,4.507992
4/11/2014,5:00:00 PM,14.79,April,4.507992
4/11/2014,6:00:00 PM,14.79,April,4.507992
4/11/2014,7:00:00 PM,14.79,April,4.507992
4/11/2014,8:00:00 PM,14.79,April,4.507992
4/11/2014,9:00:00 PM,14.79,April,4.507992
4/11/2014,10:00:00 PM,14.79,April,4.507992
4/11/2014,11:00:00 PM,14.79,April,4.507992
4/12/2014,12:00:00 AM,14.79,April,4.507992
4/12/2014,1:00:00 AM,14.79,April,4.507992
4/12/2014,2:00:00 AM,14.79,April,4.507992
4/12/2014,3:00:00 AM,14.79,April,4.507992
4/12/2014,4:00:00 AM,14.79,April,4.507992
4/12/2014,5:00:00 AM,14.79,April,4.507992
4/12/2014,6:00:00 AM,14.79,April,4.507992
4/12/2014,7:00:00 AM,14.79,April,4.507992
4/12/2014,8:00:00 AM,14.79,April,4.507992
4/12/2014,9:00:00 AM,14.79,April,4.507992
4/12/2014,10:00:00 AM,14.79,April,4.507992
4/12/2014,11:00:00 AM,14.79,April,4.507992
4/12/2014,12:00:00 PM,14.79,April,4.507992
4/12/2014,1:00:00 PM,14.78,April,4.504944
4/12/2014,2:00:00 PM,14.78,April,4.504944
4/12/2014,3:00:00 PM,14.78,April,4.504944
4/12/2014,4:00:00 PM,14.77,April,4.501896
4/12/2014,5:00:00 PM,14.77,April,4.501896
4/12/2014,6:00:00 PM,14.77,April,4.501896
4/12/2014,7:00:00 PM,14.76,April,4.498848
4/12/2014,8:00:00 PM,14.76,April,4.498848
4/12/2014,9:00:00 PM,14.76,April,4.498848
4/12/2014,10:00:00 PM,14.76,April,4.498848
4/12/2014,11:00:00 PM,14.75,April,4.4958
4/13/2014,12:00:00 AM,14.75,April,4.4958
4/13/2014,1:00:00 AM,14.74,April,4.492752
4/13/2014,2:00:00 AM,14.74,April,4.492752
4/13/2014,3:00:00 AM,14.74,April,4.492752
4/13/2014,4:00:00 AM,14.73,April,4.489704
4/13/2014,5:00:00 AM,14.72,April,4.486656
4/13/2014,6:00:00 AM,14.72,April,4.486656
4/13/2014,7:00:00 AM,14.71,April,4.483608
4/13/2014,8:00:00 AM,14.7,April,4.48056
4/13/2014,9:00:00 AM,14.7,April,4.48056
4/13/2014,10:00:00 AM,14.69,April,4.477512
4/13/2014,11:00:00 AM,14.69,April,4.477512
4/13/2014,12:00:00 PM,14.68,April,4.474464
4/13/2014,1:00:00 PM,14.68,April,4.474464
4/13/2014,2:00:00 PM,14.67,April,4.471416
4/13/2014,3:00:00 PM,14.67,April,4.471416
4/13/2014,4:00:00 PM,14.66,April,4.468368
4/13/2014,5:00:00 PM,14.66,April,4.468368
4/13/2014,6:00:00 PM,14.65,April,4.46532
4/13/2014,7:00:00 PM,14.65,April,4.46532
4/13/2014,8:00:00 PM,14.64,April,4.462272
4/13/2014,9:00:00 PM,14.63,April,4.459224
4/13/2014,10:00:00 PM,14.63,April,4.459224
4/13/2014,11:00:00 PM,14.62,April,4.456176
4/14/2014,12:00:00 AM,14.61,April,4.453128
4/14/2014,1:00:00 AM,14.61,April,4.453128
4/14/2014,2:00:00 AM,14.6,April,4.45008
4/14/2014,3:00:00 AM,14.6,April,4.45008
4/14/2014,4:00:00 AM,14.59,April,4.447032
4/14/2014,5:00:00 AM,14.58,April,4.443984
4/14/2014,6:00:00 AM,14.57,April,4.440936
4/14/2014,7:00:00 AM,14.57,April,4.440936
4/14/2014,8:00:00 AM,14.56,April,4.437888
4/14/2014,9:00:00 AM,14.55,April,4.43484
4/14/2014,10:00:00 AM,14.55,April,4.43484
4/14/2014,11:00:00 AM,14.54,April,4.431792
4/14/2014,12:00:00 PM,14.54,April,4.431792
4/14/2014,1:00:00 PM,14.53,April,4.428744
4/14/2014,2:00:00 PM,14.52,April,4.425696
4/14/2014,3:00:00 PM,14.52,April,4.425696
4/14/2014,4:00:00 PM,14.51,April,4.422648
4/14/2014,5:00:00 PM,14.5,April,4.4196
4/14/2014,6:00:00 PM,14.49,April,4.416552
4/14/2014,7:00:00 PM,14.49,April,4.416552
4/14/2014,8:00:00 PM,14.48,April,4.413504
4/14/2014,9:00:00 PM,14.47,April,4.410456
4/14/2014,10:00:00 PM,14.46,April,4.407408
4/14/2014,11:00:00 PM,14.46,April,4.407408
4/15/2014,12:00:00 AM,14.45,April,4.40436
4/15/2014,1:00:00 AM,14.44,April,4.401312
4/15/2014,2:00:00 AM,14.43,April,4.398264
4/15/2014,3:00:00 AM,14.42,April,4.395216
4/15/2014,4:00:00 AM,14.41,April,4.392168
4/15/2014,5:00:00 AM,14.39,April,4.386072
4/15/2014,6:00:00 AM,14.38,April,4.383024
4/15/2014,7:00:00 AM,14.36,April,4.376928
4/15/2014,8:00:00 AM,14.34,April,4.370832
4/15/2014,9:00:00 AM,14.33,April,4.367784
4/15/2014,10:00:00 AM,14.31,April,4.361688
4/15/2014,11:00:00 AM,14.29,April,4.355592
4/15/2014,12:00:00 PM,14.28,April,4.352544
4/15/2014,1:00:00 PM,14.26,April,4.346448
4/15/2014,2:00:00 PM,14.23,April,4.337304
4/15/2014,3:00:00 PM,14.22,April,4.334256
4/15/2014,4:00:00 PM,14.19,April,4.325112
4/15/2014,5:00:00 PM,14.17,April,4.319016
4/15/2014,6:00:00 PM,14.15,April,4.31292
4/15/2014,7:00:00 PM,14.13,April,4.306824
4/15/2014,8:00:00 PM,14.11,April,4.300728
4/15/2014,9:00:00 PM,14.09,April,4.294632
4/15/2014,10:00:00 PM,14.07,April,4.288536
4/15/2014,11:00:00 PM,14.05,April,4.28244
4/16/2014,12:00:00 AM,14.04,April,4.279392
4/16/2014,1:00:00 AM,14.02,April,4.273296
4/16/2014,2:00:00 AM,14.01,April,4.270248
4/16/2014,3:00:00 AM,13.99,April,4.264152
4/16/2014,4:00:00 AM,13.98,April,4.261104
4/16/2014,5:00:00 AM,13.97,April,4.258056
4/16/2014,6:00:00 AM,13.95,April,4.25196
4/16/2014,7:00:00 AM,13.94,April,4.248912
4/16/2014,8:00:00 AM,13.93,April,4.245864
4/16/2014,9:00:00 AM,13.92,April,4.242816
4/16/2014,10:00:00 AM,13.91,April,4.239768
4/16/2014,11:00:00 AM,13.9,April,4.23672
4/16/2014,12:00:00 PM,13.89,April,4.233672
4/16/2014,1:00:00 PM,13.88,April,4.230624
4/16/2014,2:00:00 PM,13.87,April,4.227576
4/16/2014,3:00:00 PM,13.87,April,4.227576
4/16/2014,4:00:00 PM,13.86,April,4.224528
4/16/2014,5:00:00 PM,13.85,April,4.22148
4/16/2014,6:00:00 PM,13.83,April,4.215384
4/16/2014,7:00:00 PM,13.81,April,4.209288
4/16/2014,8:00:00 PM,13.8,April,4.20624
4/16/2014,9:00:00 PM,13.78,April,4.200144
4/16/2014,10:00:00 PM,13.76,April,4.194048
4/16/2014,11:00:00 PM,13.74,April,4.187952
4/17/2014,12:00:00 AM,13.73,April,4.184904
4/17/2014,1:00:00 AM,13.71,April,4.178808
4/17/2014,2:00:00 AM,13.7,April,4.17576
4/17/2014,3:00:00 AM,13.68,April,4.169664
4/17/2014,4:00:00 AM,13.66,April,4.163568
4/17/2014,5:00:00 AM,13.62,April,4.151376
4/17/2014,6:00:00 AM,13.59,April,4.142232
4/17/2014,7:00:00 AM,13.55,April,4.13004
4/17/2014,8:00:00 AM,13.51,April,4.117848
4/17/2014,9:00:00 AM,13.48,April,4.108704
4/17/2014,10:00:00 AM,13.44,April,4.096512
4/17/2014,11:00:00 AM,13.41,April,4.087368
4/17/2014,12:00:00 PM,13.38,April,4.078224
4/17/2014,1:00:00 PM,13.35,April,4.06908
4/17/2014,2:00:00 PM,13.33,April,4.062984
4/17/2014,3:00:00 PM,13.3,April,4.05384
4/17/2014,4:00:00 PM,13.28,April,4.047744
4/17/2014,5:00:00 PM,13.26,April,4.041648
4/17/2014,6:00:00 PM,13.24,April,4.035552
4/17/2014,7:00:00 PM,13.22,April,4.029456
4/17/2014,8:00:00 PM,13.21,April,4.026408
4/17/2014,9:00:00 PM,13.19,April,4.020312
4/17/2014,10:00:00 PM,13.17,April,4.014216
4/17/2014,11:00:00 PM,13.16,April,4.011168
4/18/2014,12:00:00 AM,13.14,April,4.005072
4/18/2014,1:00:00 AM,13.13,April,4.002024
4/18/2014,2:00:00 AM,13.12,April,3.998976
4/18/2014,3:00:00 AM,13.11,April,3.995928
4/18/2014,4:00:00 AM,13.11,April,3.995928
4/18/2014,5:00:00 AM,13.1,April,3.99288
4/18/2014,6:00:00 AM,13.09,April,3.989832
4/18/2014,7:00:00 AM,13.09,April,3.989832
4/18/2014,8:00:00 AM,13.09,April,3.989832
4/18/2014,9:00:00 AM,13.08,April,3.986784
4/18/2014,10:00:00 AM,13.08,April,3.986784
4/18/2014,11:00:00 AM,13.08,April,3.986784
4/18/2014,12:00:00 PM,13.09,April,3.989832
4/18/2014,1:00:00 PM,13.1,April,3.99288
4/18/2014,2:00:00 PM,13.11,April,3.995928
4/18/2014,3:00:00 PM,13.11,April,3.995928
4/18/2014,4:00:00 PM,13.12,April,3.998976
4/18/2014,5:00:00 PM,13.13,April,4.002024
4/18/2014,6:00:00 PM,13.14,April,4.005072
4/18/2014,7:00:00 PM,13.15,April,4.00812
4/18/2014,8:00:00 PM,13.16,April,4.011168
4/18/2014,9:00:00 PM,13.17,April,4.014216
